RowID,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
3018,2009-03-02,Not Specified,20,1846.76,Regular Air,39.61,Alan Hwang,Small Business,Furniture,Medium Box,2009-03-04
3019,2009-03-02,Not Specified,15,2211.734,Express Air,4.99,Alan Hwang,Small Business,Technology,Small Box,2009-03-02
3022,2011-11-26,Low,26,1580.57,Regular Air,49,Liz MacKendrick,Corporate,Office Supplies,Large Box,2011-11-26
3036,2011-04-19,Not Specified,42,115.99,Express Air,2.4,Lynn Smith,Corporate,Office Supplies,Wrap Bag,2011-04-20
3066,2009-08-26,Critical,1,255.83,Delivery Truck,28.16,Lynn Smith,Corporate,Furniture,Jumbo Drum,2009-08-27
3067,2009-08-26,Critical,45,947.66,Delivery Truck,53.03,Lynn Smith,Corporate,Office Supplies,Jumbo Drum,2009-08-28
3098,2011-09-19,Critical,37,1033.44,Regular Air,4.86,Tracy Collins,Corporate,Office Supplies,Wrap Bag,2011-09-21
3153,2009-10-29,Medium,30,2951.7,Delivery Truck,74.35,Lynn Smith,Corporate,Furniture,Jumbo Drum,2009-11-01
3220,2010-10-20,Medium,35,25313.34,Delivery Truck,16.06,Liz MacKendrick,Corporate,Technology,Jumbo Drum,2010-10-22
3262,2009-05-11,Low,30,512.97,Express Air,1.39,Jocasta Rupert,Consumer,Office Supplies,Small Box,2009-05-11
3331,2012-06-04,Not Specified,7,86.61,Regular Air,1.49,Nora Price,Home Office,Office Supplies,Small Box,2012-06-06
3491,2009-04-24,Low,38,1396.58,Regular Air,1.99,Jim Epp,Small Business,Technology,Small Pack,2009-04-26
3492,2009-04-24,Low,45,6448.69,Regular Air,19.99,Jim Epp,Small Business,Office Supplies,Small Box,2009-05-03
3606,2012-04-07,Low,27,3436.771,Regular Air,8.99,James Galang,Consumer,Technology,Small Box,2012-04-09
3724,2009-07-10,High,38,21956.03,Regular Air,24.49,Muhammed Yedwab,Consumer,Technology,Large Box,2009-07-11
3725,2009-07-10,High,32,89.89,Regular Air,1.25,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,2009-07-12
3909,2010-03-26,Low,5,64.97,Regular Air,49,Muhammed Yedwab,Consumer,Office Supplies,Large Box,2010-03-31
3911,2010-02-26,Medium,44,669.01,Regular Air,1.39,Anemone Ratner,Small Business,Office Supplies,Small Box,2010-02-27
3912,2010-02-26,Medium,30,301.6,Express Air,6.22,Anemone Ratner,Small Business,Furniture,Small Box,2010-02-28
3953,2012-02-08,Medium,50,7703.9665,Regular Air,8.99,Georgia Rosenberg,Consumer,Technology,Small Box,2012-02-09
4007,2009-11-12,Critical,25,5811.72,Regular Air,15.01,Jim Epp,Small Business,Office Supplies,Small Box,2009-11-13
4021,2012-08-10,Medium,2,23.54,Regular Air,6.19,Nora Price,Small Business,Office Supplies,Small Box,2012-08-12
4022,2012-08-10,Medium,10,1539.83,Regular Air,19.99,Nora Price,Small Business,Office Supplies,Small Box,2012-08-11
4083,2010-05-12,Low,43,1677.27,Regular Air,7.47,James Galang,Consumer,Office Supplies,Small Box,2010-05-14
4084,2010-05-12,Low,21,1556.08,Delivery Truck,26.74,James Galang,Consumer,Furniture,Jumbo Box,2010-05-17
4157,2010-09-23,Not Specified,20,1485.06,Delivery Truck,26.85,Richard Bierner,Small Business,Furniture,Jumbo Box,2010-09-25
4158,2010-09-23,Not Specified,34,1211.18,Regular Air,13.26,Richard Bierner,Small Business,Office Supplies,Small Box,2010-09-23
4300,2010-02-08,Critical,37,478.94,Regular Air,7.17,Pauline Johnson,Corporate,Office Supplies,Small Box,2010-02-08
4301,2010-02-08,Critical,24,2429.09,Express Air,10.12,Pauline Johnson,Corporate,Furniture,Large Box,2010-02-10
4376,2009-03-26,Not Specified,20,4520.6,Regular Air,11.79,Muhammed Yedwab,Consumer,Office Supplies,Medium Box,2009-03-26
4377,2009-03-26,Not Specified,29,225.25,Regular Air,4.71,Muhammed Yedwab,Consumer,Office Supplies,Small Box,2009-03-29
4397,2012-08-01,High,41,4648.64,Regular Air,1.99,Jim Epp,Small Business,Technology,Small Pack,2012-08-03
4490,2011-05-12,Not Specified,15,404.54,Regular Air,5.3,Richard Bierner,Small Business,Furniture,Medium Box,2011-05-13
4491,2011-05-12,Not Specified,16,124.89,Regular Air,11.15,Richard Bierner,Small Business,Office Supplies,Small Box,2011-05-14
4511,2009-12-26,Low,48,14567.15,Delivery Truck,48.8,Liz MacKendrick,Corporate,Furniture,Jumbo Drum,2009-12-30
4625,2011-05-02,Low,8,44.56,Regular Air,1.39,Liz MacKendrick,Corporate,Office Supplies,Small Box,2011-05-06
4626,2011-05-02,Low,13,152.14,Regular Air,4.81,Liz MacKendrick,Corporate,Office Supplies,Small Box,2011-05-07
4690,2012-02-10,Not Specified,9,37.22,Regular Air,1.17,Phillina Ober,Small Business,Office Supplies,Wrap Bag,2012-02-10
4860,2011-08-31,Critical,39,302.09,Regular Air,6.16,James Galang,Consumer,Office Supplies,Small Box,2011-09-01
4984,2009-12-07,Low,45,3286.27,Regular Air,3.5,Georgia Rosenberg,Consumer,Office Supplies,Small Box,2009-12-14
5046,2010-05-27,Critical,47,136.63,Regular Air,5.33,James Galang,Consumer,Office Supplies,Small Box,2010-05-30
5115,2010-09-05,Not Specified,43,927.82,Regular Air,6.67,Bruce Stewart,Corporate,Furniture,Small Pack,2010-09-07
5116,2010-09-05,Not Specified,27,123.37,Regular Air,0.7,Bruce Stewart,Corporate,Office Supplies,Wrap Bag,2010-09-08
5242,2012-07-02,Not Specified,44,3304.38,Regular Air,37.58,Liz MacKendrick,Corporate,Furniture,Wrap Bag,2012-07-03
5243,2012-07-02,Not Specified,17,908.412,Express Air,8.99,Liz MacKendrick,Corporate,Technology,Small Box,2012-07-04
5249,2009-06-13,High,33,551.67,Regular Air,4.96,Maribeth Dona,Home Office,Office Supplies,Small Box,2009-06-16
5271,2009-03-08,Critical,15,2466.02,Regular Air,19.99,Richard Bierner,Small Business,Office Supplies,Small Box,2009-03-08
5304,2012-06-06,Medium,20,135.02,Regular Air,6.74,Anemone Ratner,Small Business,Office Supplies,Small Box,2012-06-07
5439,2011-10-29,Low,23,667.998,Regular Air,1.25,Nora Price,Small Business,Technology,Small Pack,2011-11-03
5465,2012-12-16,High,6,259.52,Regular Air,2.99,Nora Price,Home Office,Office Supplies,Small Box,2012-12-17
5490,2011-07-02,Not Specified,24,109.23,Regular Air,6.21,Nora Price,Small Business,Office Supplies,Small Box,2011-07-03
5491,2011-07-02,Not Specified,39,74,Regular Air,0.76,Nora Price,Small Business,Office Supplies,Wrap Bag,2011-07-03
5492,2011-07-02,Not Specified,30,288.45,Regular Air,3.98,Nora Price,Small Business,Office Supplies,Small Pack,2011-07-05
5578,2009-08-09,Low,28,112.35,Regular Air,0.99,Jim Epp,Small Business,Office Supplies,Small Box,2009-08-13
5698,2012-11-26,Not Specified,26,78.09,Regular Air,0.99,Muhammed Yedwab,Consumer,Office Supplies,Small Box,2012-11-27
5699,2012-11-26,Not Specified,4,42.77,Regular Air,2.27,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,2012-11-27
5739,2010-11-17,Low,23,279.63,Regular Air,5.16,Liz MacKendrick,Corporate,Furniture,Small Box,2010-11-22
5794,2009-01-06,Low,46,298.97,Regular Air,8.73,Maribeth Schnelling,Corporate,Office Supplies,Small Box,2009-01-08
5795,2009-01-06,Low,6,159.05,Regular Air,35,Maribeth Schnelling,Corporate,Office Supplies,Large Box,2009-01-10
5808,2010-11-22,High,13,142.12,Express Air,1.39,Aleksandra Gannaway,Corporate,Office Supplies,Small Box,2010-11-24
5830,2010-09-23,Not Specified,48,8273.2795,Regular Air,8.99,Katherine Hughes,Consumer,Technology,Small Box,2010-09-24
5861,2010-12-25,Medium,4,114.57,Regular Air,12.98,Nora Price,Small Business,Office Supplies,Small Box,2010-12-26
5875,2012-06-20,High,18,1062.2195,Regular Air,5.31,Richard Bierner,Small Business,Technology,Small Box,2012-06-23
6068,2012-07-27,Low,12,1318.34,Express Air,24.49,Brendan Sweed,Consumer,Furniture,Large Box,2012-08-05
6172,2010-11-01,Low,5,128.59,Regular Air,5.37,Laurel Elliston,Corporate,Office Supplies,Medium Box,2010-11-08
6173,2010-11-01,Low,1,4.97,Regular Air,1.43,Laurel Elliston,Corporate,Office Supplies,Wrap Bag,2010-11-05
6234,2012-01-30,Critical,23,3194.05,Regular Air,19.99,Jim Epp,Small Business,Office Supplies,Small Box,2012-01-31
6349,2011-09-28,Low,46,88.1,Regular Air,4.86,Katherine Hughes,Consumer,Furniture,Small Box,2011-10-02
6392,2010-12-26,Low,25,716.99,Regular Air,1.99,Maribeth Dona,Home Office,Technology,Small Pack,2011-01-17
6449,2010-12-21,Low,1,27.44,Regular Air,2.99,Laurel Elliston,Corporate,Office Supplies,Small Box,2010-12-26
6548,2011-06-22,Not Specified,16,4691.27,Express Air,24.49,Laurel Elliston,Home Office,Office Supplies,Large Box,2011-06-22
6549,2011-06-22,Not Specified,50,804.14,Regular Air,8.99,Laurel Elliston,Home Office,Furniture,Small Pack,2011-06-23
6550,2011-06-22,Not Specified,8,567.51,Regular Air,35,Laurel Elliston,Home Office,Office Supplies,Large Box,2011-06-24
6593,2011-10-03,High,40,103.79,Regular Air,0.5,Nora Price,Home Office,Office Supplies,Small Box,2011-10-05
6594,2011-10-03,High,40,2108.21,Regular Air,19.99,Nora Price,Home Office,Furniture,Small Box,2011-10-05
6634,2009-09-01,Not Specified,41,277.0745,Regular Air,5.03,Aleksandra Gannaway,Corporate,Technology,Medium Box,2009-09-03
6649,2011-07-28,Medium,44,221.42,Regular Air,4.62,Liz MacKendrick,Corporate,Technology,Small Pack,2011-07-29
6712,2012-12-30,Not Specified,45,580.96,Regular Air,6.85,Jim Epp,Small Business,Furniture,Wrap Bag,2012-12-30
6727,2010-03-09,Medium,38,185.19,Regular Air,7.44,Dean Percer,Home Office,Office Supplies,Small Box,2010-03-09
6728,2010-03-09,Medium,22,220.26,Regular Air,4.68,Dean Percer,Home Office,Office Supplies,Small Pack,2010-03-10
6729,2010-03-09,Medium,48,843.03,Regular Air,0.99,Dean Percer,Home Office,Technology,Wrap Bag,2010-03-11
6823,2010-02-24,High,26,176.34,Regular Air,7.86,Pauline Johnson,Corporate,Office Supplies,Small Box,2010-02-25
6824,2010-02-24,High,5,186.5,Express Air,4.27,Pauline Johnson,Corporate,Office Supplies,Wrap Bag,2010-02-25
6833,2012-10-18,Medium,14,9171.71,Delivery Truck,55.3,Laurel Elliston,Home Office,Technology,Jumbo Drum,2012-10-20
6834,2012-10-18,Medium,6,18.05,Regular Air,0.99,Laurel Elliston,Home Office,Office Supplies,Small Box,2012-10-20
6835,2012-10-18,Medium,50,2896.358,Regular Air,8.99,Laurel Elliston,Home Office,Technology,Small Box,2012-10-20
6923,2012-05-04,Medium,11,22145.37,Regular Air,13.99,Jocasta Rupert,Consumer,Technology,Medium Box,2012-05-06
6946,2009-05-04,Medium,6,1056.6435,Regular Air,8.99,Georgia Rosenberg,Consumer,Technology,Small Box,2009-05-05
6977,2012-09-12,Not Specified,24,75.73,Regular Air,0.5,Nora Price,Small Business,Office Supplies,Small Box,2012-09-14
7033,2010-09-10,High,34,1863.02,Express Air,6.79,Brendan Sweed,Consumer,Office Supplies,Small Box,2010-09-12
7034,2010-09-10,High,2,53.3,Regular Air,11.52,Brendan Sweed,Consumer,Office Supplies,Small Box,2010-09-11
7066,2009-06-07,Low,7,2161.36,Delivery Truck,69.55,Jim Epp,Small Business,Furniture,Jumbo Drum,2009-06-12
7067,2009-06-07,Low,45,2494.92,Regular Air,14.3,Jim Epp,Small Business,Office Supplies,Small Box,2009-06-09
7076,2011-09-06,Low,11,64.86,Regular Air,0.95,Lisa DeCherney,Consumer,Office Supplies,Wrap Bag,2011-09-10
7077,2011-09-06,Low,45,109.39,Express Air,1.02,Lisa DeCherney,Consumer,Office Supplies,Wrap Bag,2011-09-06
7093,2009-10-20,Medium,18,3267.41,Delivery Truck,35.89,Dean Percer,Consumer,Furniture,Jumbo Box,2009-10-21
7094,2009-10-20,Medium,42,26126.92,Regular Air,24.49,Dean Percer,Consumer,Technology,Large Box,2009-10-22
7099,2011-12-18,High,40,315.45,Regular Air,11.51,Aleksandra Gannaway,Corporate,Office Supplies,Small Box,2011-12-19
7100,2011-12-18,High,16,60.02,Express Air,1.93,Aleksandra Gannaway,Corporate,Office Supplies,Wrap Bag,2011-12-20
7101,2011-12-18,High,49,7413.29,Delivery Truck,16.01,Aleksandra Gannaway,Corporate,Furniture,Jumbo Box,2011-12-20
7108,2010-11-23,Medium,19,2441.1405,Regular Air,8.99,Muhammed Yedwab,Consumer,Technology,Small Box,2010-11-25
7170,2012-08-14,High,28,1135.24,Regular Air,4.5,Katherine Hughes,Consumer,Office Supplies,Small Box,2012-08-14
7171,2012-08-14,High,3,2136.93,Regular Air,24.49,Katherine Hughes,Consumer,Technology,Large Box,2012-08-15
7174,2012-04-13,High,4,30.89,Regular Air,7.64,Jim Epp,Small Business,Office Supplies,Small Box,2012-04-15
7175,2012-04-13,High,34,170.46,Regular Air,5.66,Jim Epp,Small Business,Office Supplies,Small Box,2012-04-14
7213,2010-05-02,High,31,1561.96,Regular Air,13.66,Liz MacKendrick,Corporate,Office Supplies,Small Box,2010-05-03
7271,2009-05-06,High,29,265.92,Regular Air,2.15,Muhammed Yedwab,Consumer,Office Supplies,Wrap Bag,2009-05-06
7397,2011-09-23,Not Specified,7,220.79,Regular Air,4,Aimee Bixby,Home Office,Technology,Small Box,2011-09-25
7398,2011-09-23,Not Specified,41,755.19,Regular Air,8.99,Aimee Bixby,Home Office,Furniture,Small Pack,2011-09-25
7460,2009-10-19,Low,2,21.71,Regular Air,9.54,Nora Price,Small Business,Office Supplies,Small Box,2009-10-19
7568,2010-10-18,Low,3,124.75,Regular Air,1.99,Laurel Elliston,Corporate,Technology,Small Pack,2010-10-23
7646,2012-12-20,High,27,1087.58,Regular Air,3.04,Lisa DeCherney,Corporate,Furniture,Wrap Bag,2012-12-21
7647,2012-12-20,High,42,4273.35,Regular Air,35,Lisa DeCherney,Corporate,Office Supplies,Large Box,2012-12-22
7723,2012-09-15,Not Specified,30,8684.23,Delivery Truck,35.67,Muhammed Yedwab,Consumer,Furniture,Jumbo Box,2012-09-17
7759,2009-05-08,Low,1,291.4,Regular Air,7.18,Liz MacKendrick,Corporate,Technology,Small Box,2009-05-08
7790,2009-06-30,Not Specified,29,324.75,Regular Air,5.03,Georgia Rosenberg,Consumer,Office Supplies,Small Box,2009-07-02
7967,2009-08-06,High,48,2784.8295,Express Air,4.2,Jim Epp,Small Business,Technology,Small Box,2009-08-08
7977,2011-06-01,Medium,50,212.12,Regular Air,5.26,Liz MacKendrick,Corporate,Office Supplies,Small Box,2011-06-03
7978,2011-06-01,Medium,25,2455.54,Regular Air,0.49,Liz MacKendrick,Corporate,Office Supplies,Small Box,2011-06-03
8067,2010-06-17,Not Specified,38,592.54,Regular Air,1.39,Jim Epp,Small Business,Office Supplies,Small Box,2010-06-19
8100,2012-09-15,High,20,3050.81,Delivery Truck,36.09,Nora Price,Small Business,Furniture,Jumbo Box,2012-09-16
8147,2010-06-20,High,31,244.9,Regular Air,3.62,Liz MacKendrick,Corporate,Technology,Small Pack,2010-06-20
8210,2009-10-21,Low,50,876.64,Regular Air,13.18,Bruce Stewart,Corporate,Office Supplies,Small Box,2009-10-25
8228,2009-04-15,Critical,41,998.05,Regular Air,1.99,James Galang,Consumer,Technology,Small Pack,2009-04-16
8229,2009-04-15,Critical,20,4353.02,Delivery Truck,28.16,James Galang,Consumer,Furniture,Jumbo Drum,2009-04-17
8277,2011-09-12,Medium,39,105.07,Regular Air,0.7,Phillip Breyer,Corporate,Office Supplies,Wrap Bag,2011-09-13
8301,2011-04-25,Not Specified,40,630.38,Express Air,13.32,Lynn Smith,Corporate,Office Supplies,Small Box,2011-04-26
8302,2011-04-25,Not Specified,23,144.03,Regular Air,5.2,Lynn Smith,Corporate,Office Supplies,Small Box,2011-04-27
8347,2012-06-18,Critical,15,17.77,Regular Air,2.96,Katherine Hughes,Consumer,Technology,Small Pack,2012-06-19
17,2010-01-28,Medium,26,75.57,Regular Air,0.5,Craig Yedwab,Consumer,Office Supplies,Small Box,2010-01-29
54,2009-03-25,Critical,20,108.09,Regular Air,1.39,Dario Medina,Small Business,Office Supplies,Small Box,2009-03-27
55,2009-03-25,Critical,2,55.34,Regular Air,11.54,Dario Medina,Small Business,Office Supplies,Small Box,2009-03-27
173,2011-08-21,Medium,28,142.18,Regular Air,4.72,Ed Braxton,Consumer,Office Supplies,Small Box,2011-08-23
367,2012-07-31,Critical,28,64.82,Regular Air,1.99,Cindy Chapman,Consumer,Technology,Small Pack,2012-08-03
368,2012-07-31,Critical,6,77.6,Regular Air,11.25,Cindy Chapman,Consumer,Office Supplies,Small Box,2012-08-02
369,2012-07-31,Critical,17,821.18,Express Air,5.81,Cindy Chapman,Consumer,Office Supplies,Small Box,2012-08-01
600,2012-08-20,Critical,42,1691.51,Regular Air,6.22,Ed Braxton,Consumer,Office Supplies,Small Box,2012-08-21
601,2012-08-20,Critical,12,122.93,Regular Air,5.76,Ed Braxton,Consumer,Office Supplies,Small Box,2012-08-23
602,2012-08-20,Critical,4,47.86,Regular Air,7.29,Ed Braxton,Consumer,Furniture,Small Pack,2012-08-21
603,2012-08-20,Critical,39,3607.8505,Regular Air,8.99,Ed Braxton,Consumer,Technology,Small Box,2012-08-22
770,2009-04-07,Low,11,68.46,Regular Air,5.3,Ashley Jarboe,Home Office,Office Supplies,Small Box,2009-04-12
771,2009-04-07,Low,21,885.23,Regular Air,18.98,Ashley Jarboe,Home Office,Furniture,Small Box,2009-04-14
1107,2009-05-14,Low,46,229.35,Express Air,4.93,Benjamin Farhat,Home Office,Technology,Small Pack,2009-05-14
1108,2009-05-14,Low,45,294.86,Regular Air,6.92,Benjamin Farhat,Home Office,Office Supplies,Small Box,2009-05-21
1209,2009-01-28,Low,3,190.45,Regular Air,3.99,Cindy Chapman,Corporate,Office Supplies,Small Box,2009-02-06
1210,2009-01-28,Low,34,179.99,Regular Air,5.74,Cindy Chapman,Corporate,Office Supplies,Small Box,2009-02-01
1351,2010-05-11,High,50,3615.8405,Regular Air,3.3,Bruce Degenhardt,Home Office,Technology,Small Pack,2010-05-13
1407,2011-02-17,High,12,464.57,Regular Air,4,Dianna Vittorini,Corporate,Technology,Small Box,2011-02-19
1505,2009-11-25,Low,24,2525.9875,Regular Air,8.99,Cindy Chapman,Consumer,Technology,Small Box,2009-12-02
1638,2009-07-17,Medium,42,4993.42,Delivery Truck,56.14,Cindy Chapman,Consumer,Technology,Jumbo Box,2009-07-19
1639,2009-07-17,Medium,9,1059.3,Regular Air,1.99,Cindy Chapman,Consumer,Technology,Small Pack,2009-07-19
1679,2009-09-11,Critical,1,17.59,Express Air,0.5,Cindy Stewart,Corporate,Office Supplies,Small Box,2009-09-11
1680,2009-09-11,Critical,48,308.81,Regular Air,1.02,Cindy Stewart,Corporate,Office Supplies,Wrap Bag,2009-09-13
1726,2012-02-18,Not Specified,38,299.01,Regular Air,6.5,Ed Braxton,Home Office,Office Supplies,Medium Box,2012-02-20
1944,2012-07-08,High,39,220.09,Regular Air,49,Ed Braxton,Home Office,Office Supplies,Large Box,2012-07-10
1945,2012-07-08,High,49,1220.23,Regular Air,11.54,Ed Braxton,Home Office,Office Supplies,Small Box,2012-07-09
1946,2012-07-08,High,27,6152.8,Delivery Truck,28.66,Ed Braxton,Home Office,Office Supplies,Jumbo Drum,2012-07-10
2028,2012-08-30,High,27,1428.64,Regular Air,10.75,Cindy Stewart,Corporate,Office Supplies,Small Box,2012-08-31
2310,2010-04-11,Low,40,312.63,Regular Air,0.49,Quincy Jones,Home Office,Office Supplies,Small Box,2010-04-15
2311,2010-04-11,Low,46,441.4,Regular Air,2.06,Quincy Jones,Home Office,Office Supplies,Wrap Bag,2010-04-15
2337,2012-01-15,Medium,48,1585.6,Regular Air,4.92,Quincy Jones,Small Business,Office Supplies,Small Box,2012-01-16
2338,2012-01-15,Medium,30,215.85,Regular Air,1.71,Quincy Jones,Small Business,Office Supplies,Wrap Bag,2012-01-17
2342,2012-10-29,Not Specified,42,12837.11,Delivery Truck,43.57,Cindy Chapman,Consumer,Furniture,Jumbo Box,2012-10-29
2494,2009-07-17,Not Specified,42,82.03,Regular Air,1.49,Bruce Degenhardt,Home Office,Office Supplies,Small Box,2009-07-18
2495,2009-07-17,Not Specified,50,290.91,Regular Air,5.67,Bruce Degenhardt,Home Office,Office Supplies,Small Box,2009-07-18
2617,2012-10-27,Not Specified,7,6362.94,Regular Air,13.99,Quincy Jones,Corporate,Technology,Medium Box,2012-10-28
2618,2009-06-28,Low,39,739.28,Regular Air,8.17,Rob Williams,Home Office,Office Supplies,Medium Box,2009-07-03
2638,2010-08-10,High,48,5085.907,Regular Air,8.08,Quincy Jones,Small Business,Technology,Small Box,2010-08-12
2659,2012-03-15,Not Specified,23,66.02,Regular Air,0.99,Cindy Chapman,Corporate,Office Supplies,Small Box,2012-03-17
2660,2012-03-15,Not Specified,11,15.53,Regular Air,0.7,Cindy Chapman,Corporate,Office Supplies,Wrap Bag,2012-03-16
2747,2010-05-24,Critical,25,8270.57,Delivery Truck,48.26,Dianna Vittorini,Corporate,Technology,Jumbo Box,2010-05-27
2760,2009-11-24,Critical,16,1959.92,Delivery Truck,51.94,Benjamin Patterson,Corporate,Furniture,Jumbo Box,2009-11-25
2765,2012-08-12,Medium,9,41.03,Regular Air,2.39,Dianna Vittorini,Corporate,Technology,Small Pack,2012-08-13
2778,2012-09-02,Critical,3,40.79,Regular Air,5.72,Anna Chung,Home Office,Office Supplies,Small Box,2012-09-03
2779,2012-09-02,Critical,16,524.25,Regular Air,8.74,Anna Chung,Home Office,Office Supplies,Small Box,2012-09-04
2859,2012-04-15,Medium,29,151.09,Express Air,3.01,Benjamin Farhat,Home Office,Office Supplies,Wrap Bag,2012-04-16
2892,2011-12-06,High,19,251.45,Regular Air,4.95,Dianna Vittorini,Corporate,Furniture,Small Pack,2011-12-08
2893,2010-10-09,Low,9,1609.19,Regular Air,19.99,Rob Williams,Home Office,Office Supplies,Small Box,2010-10-16
2983,2009-10-08,Not Specified,43,3044.7,Delivery Truck,26.74,Quincy Jones,Corporate,Furniture,Jumbo Box,2009-10-10
3158,2010-09-26,Not Specified,11,18.26,Regular Air,0.7,Dianna Vittorini,Corporate,Office Supplies,Wrap Bag,2010-09-29
3162,2011-10-09,Low,39,2405,Regular Air,0.99,Benjamin Farhat,Home Office,Office Supplies,Small Box,2011-10-11
3263,2010-07-03,Critical,2,3.23,Regular Air,0.7,Benjamin Patterson,Corporate,Office Supplies,Wrap Bag,2010-07-04
