id,OrderDate,OrderPriority,OrderQuantity,Sales,ShipMode,ShippingCost,CustomerName,CustomerSegment,ProductCategory,ProductContainer,ShipDate
3158,9/26/2010,Not Specified,11,18.26,Regular Air,0.7,Dianna Vittorini,Corporate,Office Supplies,Wrap Bag,9/29/2010
3162,10/9/2011,Low,39,2405,Regular Air,0.99,Benjamin Farhat,Home Office,Office Supplies,Small Box,10/11/2011
3263,7/3/2010,Critical,2,3.23,Regular Air,0.7,Benjamin Patterson,Corporate,Office Supplies,Wrap Bag,7/4/2010
3264,7/3/2010,Critical,36,2861.66,Regular Air,35,Benjamin Patterson,Corporate,Office Supplies,Large Box,7/4/2010
3265,7/3/2010,Critical,7,373.2775,Regular Air,5.26,Benjamin Patterson,Corporate,Technology,Small Box,7/3/2010
3273,6/18/2010,Low,30,11481.03,Delivery Truck,12.06,Quincy Jones,Home Office,Technology,Jumbo Box,6/20/2010
3278,8/8/2011,Low,30,442.76,Regular Air,8.4,Cindy Chapman,Corporate,Office Supplies,Small Box,8/15/2011
3279,8/8/2011,Low,22,2684.98,Regular Air,9.07,Cindy Chapman,Corporate,Office Supplies,Small Box,8/17/2011
3323,3/18/2009,Medium,44,10364.36,Delivery Truck,64.66,Ricardo Block,Corporate,Furniture,Jumbo Box,3/19/2009
3348,6/23/2011,Critical,24,376.53,Regular Air,5.45,Cindy Stewart,Corporate,Office Supplies,Small Pack,6/25/2011
3450,8/14/2012,Medium,50,197.36,Regular Air,2.99,Quincy Jones,Home Office,Office Supplies,Small Box,8/15/2012
3579,8/5/2009,Not Specified,8,555.2,Regular Air,35,Ed Braxton,Home Office,Office Supplies,Large Box,8/6/2009
3580,5/22/2009,Critical,43,212.28,Regular Air,4.95,Quincy Jones,Corporate,Office Supplies,Small Box,5/24/2009
3631,9/4/2010,High,50,2864.1005,Regular Air,8.99,Ed Braxton,Home Office,Technology,Small Box,9/5/2010
3680,5/26/2012,High,39,1516.82,Regular Air,6.5,Benjamin Farhat,Home Office,Technology,Small Box,5/28/2012
3681,5/26/2012,High,45,2752.68,Regular Air,12.78,Benjamin Farhat,Home Office,Office Supplies,Small Box,5/27/2012
3865,7/7/2011,Not Specified,21,423.24,Regular Air,2.99,Cindy Chapman,Consumer,Office Supplies,Small Box,7/8/2011
3920,6/8/2010,Low,43,5677.87,Delivery Truck,54.74,Ed Braxton,Home Office,Furniture,Jumbo Box,6/15/2010
3921,6/8/2010,Low,9,732.72,Regular Air,6.13,Ed Braxton,Home Office,Technology,Small Box,6/12/2010
3922,6/8/2010,Low,32,687.47,Delivery Truck,53.03,Ed Braxton,Home Office,Office Supplies,Jumbo Drum,6/13/2010
4176,5/25/2009,High,34,598.19,Regular Air,8.51,Bruce Degenhardt,Home Office,Technology,Medium Box,5/27/2009
4279,12/25/2012,Not Specified,46,304.26,Regular Air,2.35,Cindy Chapman,Corporate,Office Supplies,Wrap Bag,12/27/2012
4409,8/26/2012,High,9,990.67,Regular Air,35,Benjamin Patterson,Corporate,Office Supplies,Large Box,8/28/2012
4487,6/25/2011,High,13,1506.8375,Regular Air,4.2,Ashley Jarboe,Small Business,Technology,Small Box,6/27/2011
4760,12/19/2010,Low,13,185.83,Regular Air,5,Ashley Jarboe,Small Business,Furniture,Small Pack,12/23/2010
4802,9/9/2011,Not Specified,26,4097.1445,Regular Air,8.99,Craig Yedwab,Corporate,Technology,Small Box,9/10/2011
4868,11/19/2012,High,42,259.43,Regular Air,4.97,Cindy Chapman,Consumer,Office Supplies,Small Box,11/21/2012
4949,2/5/2009,Medium,15,150.24,Regular Air,12.52,Ricardo Block,Corporate,Furniture,Small Box,2/7/2009
4983,11/1/2012,Critical,37,46.37,Regular Air,0.7,Cindy Chapman,Corporate,Office Supplies,Wrap Bag,11/3/2012
5025,5/29/2010,High,36,173.08,Regular Air,0.5,Ashley Jarboe,Home Office,Office Supplies,Small Box,5/30/2010
5026,5/29/2010,High,49,3492.6585,Regular Air,0.99,Ashley Jarboe,Home Office,Technology,Wrap Bag,5/31/2010
5059,12/5/2009,Low,13,453.09,Regular Air,6.66,Ashley Jarboe,Home Office,Office Supplies,Small Box,12/10/2009
5060,12/5/2009,Low,15,2758.22,Regular Air,13.99,Ashley Jarboe,Home Office,Furniture,Medium Box,12/12/2009
5061,12/5/2009,Low,20,102.61,Regular Air,7.44,Ashley Jarboe,Home Office,Office Supplies,Small Box,12/7/2009
5135,11/18/2011,Not Specified,18,416.39,Express Air,1.99,Benjamin Patterson,Corporate,Technology,Small Pack,11/20/2011
5197,1/19/2011,Not Specified,46,180.56,Regular Air,1.6,Ashley Jarboe,Home Office,Office Supplies,Wrap Bag,1/19/2011
5279,12/31/2011,Medium,6,241.85,Regular Air,13.89,Ed Braxton,Home Office,Office Supplies,Wrap Bag,1/1/2012
5517,7/25/2011,Medium,1,182.4,Regular Air,19.99,Cindy Stewart,Corporate,Office Supplies,Small Box,7/28/2011
5518,7/25/2011,Medium,20,6004.35,Regular Air,7.18,Cindy Stewart,Corporate,Technology,Small Box,7/27/2011
5520,11/13/2010,Not Specified,6,627.453,Regular Air,8.08,Ed Braxton,Home Office,Technology,Small Box,11/13/2010
5521,11/13/2010,Not Specified,50,3000.88,Delivery Truck,36.61,Ed Braxton,Home Office,Furniture,Jumbo Box,11/15/2010
5522,11/13/2010,Not Specified,31,6118.38,Regular Air,21.21,Ed Braxton,Home Office,Furniture,Large Box,11/15/2010
5573,8/12/2012,Low,38,456.03,Regular Air,5.81,Ashley Jarboe,Small Business,Office Supplies,Small Pack,8/12/2012
5574,8/12/2012,Low,17,2844.64,Delivery Truck,60,Ashley Jarboe,Small Business,Furniture,Jumbo Drum,8/16/2012
5645,6/10/2012,High,5,169.27,Regular Air,8.99,Cindy Chapman,Corporate,Office Supplies,Small Pack,6/11/2012
5667,2/5/2012,Low,46,557.35,Regular Air,7.19,Dianna Vittorini,Corporate,Office Supplies,Small Box,2/7/2012
5668,2/5/2012,Low,50,490.87,Regular Air,2.03,Dianna Vittorini,Corporate,Office Supplies,Wrap Bag,2/9/2012
5785,3/26/2012,Critical,4,137.54,Regular Air,7.53,Dario Medina,Small Business,Technology,Small Box,3/29/2012
5937,2/18/2012,Critical,21,673.92,Regular Air,1.99,Ed Braxton,Home Office,Technology,Small Pack,2/18/2012
5938,2/18/2012,Critical,19,540.56,Regular Air,13.99,Ed Braxton,Home Office,Office Supplies,Medium Box,2/19/2012
6136,11/7/2011,Critical,26,13905.88,Regular Air,24.49,Ed Braxton,Consumer,Technology,Large Box,11/8/2011
6403,4/18/2012,Critical,48,1055.98,Regular Air,5.94,Ashley Jarboe,Home Office,Office Supplies,Medium Box,4/18/2012
6452,5/25/2011,Medium,28,17599.39,Regular Air,24.49,Dario Medina,Small Business,Technology,Large Box,5/26/2011
6453,5/25/2011,Medium,16,115.34,Regular Air,3.1,Dario Medina,Small Business,Office Supplies,Wrap Bag,5/27/2011
6690,1/2/2012,Critical,27,279.4,Regular Air,6.91,Dario Medina,Small Business,Office Supplies,Small Box,1/3/2012
6962,10/3/2010,Low,37,395.37,Express Air,3.37,Benjamin Farhat,Home Office,Office Supplies,Small Pack,10/7/2010
7022,3/18/2010,Not Specified,19,337.38,Delivery Truck,27.75,Dianna Vittorini,Corporate,Furniture,Jumbo Box,3/19/2010
7031,5/24/2010,High,20,116.55,Express Air,5.3,Dario Medina,Small Business,Office Supplies,Small Box,5/25/2010
7117,10/12/2009,Low,4,487.72,Delivery Truck,14,Cindy Stewart,Consumer,Technology,Jumbo Drum,10/19/2009
7144,3/31/2012,High,4,816.09,Regular Air,9.99,Cindy Stewart,Corporate,Office Supplies,Small Box,4/2/2012
7147,6/28/2011,Critical,39,3063.1,Regular Air,35,Bruce Degenhardt,Home Office,Office Supplies,Large Box,6/29/2011
7148,6/28/2011,Critical,15,229.03,Regular Air,5.8,Bruce Degenhardt,Home Office,Office Supplies,Small Box,6/30/2011
7291,6/4/2009,High,11,2489.85,Delivery Truck,69.64,Cindy Stewart,Corporate,Furniture,Jumbo Box,6/5/2009
7330,2/12/2009,Medium,37,240.52,Regular Air,8.19,Trudy Bell,Consumer,Office Supplies,Small Box,2/15/2009
7334,4/21/2011,Not Specified,49,10261.25,Delivery Truck,52.2,Bruce Degenhardt,Home Office,Furniture,Jumbo Box,4/22/2011
7401,7/4/2010,High,46,5699.22,Regular Air,13.99,Ashley Jarboe,Small Business,Technology,Medium Box,7/4/2010
7444,5/17/2012,Not Specified,5,22.75,Regular Air,0.88,Cindy Chapman,Corporate,Office Supplies,Wrap Bag,5/19/2012
7543,3/18/2009,Critical,18,433.31,Delivery Truck,53.03,Anna Chung,Home Office,Office Supplies,Jumbo Drum,3/20/2009
7634,8/10/2012,Low,11,73.22,Regular Air,6.22,Rob Williams,Home Office,Office Supplies,Small Box,8/14/2012
7717,3/30/2012,Low,20,22.28,Regular Air,0.7,Quincy Jones,Corporate,Office Supplies,Wrap Bag,3/30/2012
7758,5/7/2011,Critical,43,525.77,Express Air,5.99,Dario Medina,Small Business,Technology,Medium Box,5/8/2011
7778,11/26/2010,Medium,34,15152.55,Delivery Truck,28.14,Benjamin Farhat,Home Office,Technology,Jumbo Drum,11/27/2010
7909,11/2/2011,Critical,30,7497.08,Delivery Truck,54.12,Quincy Jones,Small Business,Furniture,Jumbo Box,11/3/2011
7940,2/6/2011,Low,25,1279.45,Regular Air,7.23,Trudy Bell,Consumer,Office Supplies,Small Box,2/11/2011
7947,11/29/2010,Medium,11,455.59,Regular Air,13.99,Cindy Stewart,Consumer,Furniture,Wrap Bag,12/1/2010
8040,7/23/2010,Low,12,1171.232,Express Air,2.5,Rob Williams,Home Office,Technology,Small Box,7/30/2010
8108,4/7/2010,Low,39,723.3075,Regular Air,0.99,Trudy Bell,Consumer,Technology,Wrap Bag,4/11/2010
8188,11/12/2012,Critical,49,103.03,Regular Air,2.56,Benjamin Farhat,Home Office,Office Supplies,Small Pack,11/13/2012
8259,5/25/2009,Not Specified,12,78.94,Express Air,7.46,Dianna Vittorini,Corporate,Office Supplies,Small Box,5/27/2009
8260,5/25/2009,Not Specified,22,576.89,Regular Air,5.58,Dianna Vittorini,Corporate,Office Supplies,Small Box,5/26/2009
8261,5/25/2009,Not Specified,2,35.666,Regular Air,2.5,Dianna Vittorini,Corporate,Technology,Wrap Bag,5/27/2009
8262,5/25/2009,Not Specified,38,4191.5625,Regular Air,2.5,Dianna Vittorini,Corporate,Technology,Small Box,5/27/2009
8346,1/27/2011,Medium,17,312.035,Regular Air,0.99,Anna Chung,Home Office,Technology,Small Pack,1/29/2011
8371,8/19/2010,Low,36,77.43,Regular Air,2.56,Cindy Chapman,Corporate,Office Supplies,Small Pack,8/24/2010
30,12/27/2010,Medium,34,1315.74,Regular Air,13.89,Brad Thomas,Home Office,Office Supplies,Wrap Bag,12/29/2010
32,6/17/2009,Not Specified,25,184.86,Regular Air,5.21,Bart Folk,Corporate,Furniture,Small Box,6/18/2009
33,6/17/2009,Not Specified,44,267.85,Regular Air,5.15,Bart Folk,Corporate,Office Supplies,Small Box,6/18/2009
34,6/17/2009,Not Specified,33,528.5,Regular Air,10.68,Bart Folk,Corporate,Office Supplies,Small Box,6/18/2009
46,5/16/2009,High,25,136.77,Regular Air,7.78,Paul Lucas,Corporate,Office Supplies,Small Box,5/17/2009
60,12/30/2010,Low,21,46.94,Regular Air,1,Dean Percer,Home Office,Office Supplies,Wrap Bag,4/1/2011
70,2/5/2009,Medium,39,15260.78,Delivery Truck,28.14,Robert Barroso,Small Business,Technology,Jumbo Drum,2/6/2009
71,2/5/2009,Medium,3,540.41,Regular Air,19.99,Robert Barroso,Small Business,Office Supplies,Small Box,2/7/2009
74,8/20/2011,Medium,22,1162.4005,Regular Air,19.99,Brad Thomas,Corporate,Technology,Small Box,8/22/2011
137,11/14/2011,Low,17,104.94,Regular Air,5.22,David Kendrick,Home Office,Furniture,Small Box,11/14/2011
145,10/1/2012,High,21,227.66,Regular Air,6.5,Luke Foster,Corporate,Technology,Small Box,10/4/2012
146,10/1/2012,High,39,84.33,Regular Air,2.56,Luke Foster,Corporate,Office Supplies,Small Pack,10/3/2012
156,6/20/2012,Medium,6,90.56,Regular Air,7.51,Maureen Gastineau,Consumer,Technology,Medium Box,6/22/2012
157,6/20/2012,Medium,42,1634.9,Regular Air,2.9,Maureen Gastineau,Consumer,Office Supplies,Small Pack,6/21/2012
158,6/20/2012,Medium,48,11278.18,Delivery Truck,32.48,Maureen Gastineau,Consumer,Furniture,Jumbo Box,6/23/2012
212,12/20/2009,High,47,6717.9325,Regular Air,4.99,Ed Jacobs,Small Business,Technology,Small Box,12/22/2009
235,9/12/2011,Medium,26,133.65,Regular Air,0.8,Dave Poirier,Small Business,Office Supplies,Wrap Bag,9/14/2011
236,9/12/2011,Medium,10,525.674,Regular Air,5.26,Dave Poirier,Small Business,Technology,Small Box,9/14/2011
240,2/7/2011,Not Specified,36,1225.52,Express Air,35,Aleksandra Gannaway,Corporate,Office Supplies,Large Box,2/7/2011
241,2/7/2011,Not Specified,10,1024.29,Regular Air,19.99,Aleksandra Gannaway,Corporate,Technology,Small Box,2/7/2011
242,2/7/2011,Not Specified,47,1348.57,Regular Air,8.99,Aleksandra Gannaway,Corporate,Office Supplies,Small Pack,2/9/2011
272,10/30/2010,Not Specified,38,1264.46,Delivery Truck,45.51,Kean Thornton,Corporate,Furniture,Jumbo Box,10/30/2010
273,10/30/2010,Not Specified,35,158.25,Regular Air,5.42,Kean Thornton,Corporate,Office Supplies,Small Box,10/31/2010
296,4/12/2012,High,23,107.93,Regular Air,5.34,Rob Lucas,Small Business,Office Supplies,Small Box,4/14/2012
301,9/3/2010,Critical,7,66.41,Regular Air,8.29,Nora Paige,Small Business,Office Supplies,Small Box,9/5/2010
340,9/3/2011,Low,7,27.01,Regular Air,1.49,Eric Barreto,Consumer,Office Supplies,Small Box,9/5/2011
343,5/29/2010,Low,29,157.49,Regular Air,4.96,Sara Luxemburg,Small Business,Office Supplies,Small Box,6/5/2010
350,9/10/2011,Not Specified,14,330.21,Express Air,5.47,Adam Hart,Corporate,Office Supplies,Small Box,9/13/2011
357,8/14/2012,High,5,22.56,Regular Air,6.27,Bobby Elias,Small Business,Office Supplies,Small Box,8/16/2012
364,5/24/2010,Low,6,82.72,Regular Air,1.99,Roland Fjeld,Corporate,Technology,Small Pack,5/26/2010
386,9/22/2011,Medium,34,229.51,Regular Air,9.54,Bill Shonely,Small Business,Office Supplies,Small Box,9/23/2011
387,9/22/2011,Medium,32,473,Express Air,10.68,Bill Shonely,Small Business,Office Supplies,Small Box,9/22/2011
395,5/20/2009,Not Specified,39,2178.431,Express Air,8.99,Dave Poirier,Small Business,Technology,Small Box,5/21/2009
404,4/17/2009,Critical,25,1344.88,Regular Air,4,Denny Ordway,Small Business,Technology,Small Box,4/18/2009
405,4/17/2009,Critical,42,248.54,Regular Air,0.5,Denny Ordway,Small Business,Office Supplies,Small Box,4/17/2009
428,5/4/2009,High,25,4253.65,Express Air,19.99,Bill Tyler,Consumer,Office Supplies,Small Box,5/7/2009
436,3/2/2010,Medium,3,62.88,Regular Air,9.54,Maureen Gastineau,Consumer,Office Supplies,Small Box,3/3/2010
441,5/2/2011,Critical,34,6264.1855,Regular Air,19.99,Alan Schoenberger,Corporate,Technology,Small Box,5/3/2011
442,5/2/2011,Critical,36,5410.95,Regular Air,19.99,Alan Schoenberger,Corporate,Office Supplies,Small Box,5/4/2011
444,11/7/2011,Medium,41,6831.72,Regular Air,19.99,Charles Crestani,Consumer,Office Supplies,Small Box,11/8/2011
448,11/20/2009,Medium,26,103.87,Regular Air,1.2,Christy Brittain,Consumer,Office Supplies,Wrap Bag,11/21/2009
453,2/11/2010,High,12,33.86,Regular Air,0.7,Paul Lucas,Corporate,Office Supplies,Wrap Bag,2/12/2010
467,7/14/2009,Low,23,3553.62,Regular Air,19.99,Bradley Drucker,Small Business,Office Supplies,Small Box,7/16/2009
477,7/14/2011,Low,6,92.02,Regular Air,4,Bryan Spruell,Home Office,Technology,Small Box,7/19/2011
478,11/18/2012,Low,12,1736.41,Delivery Truck,80.2,Adam Hart,Corporate,Furniture,Jumbo Box,11/25/2012
514,12/21/2011,Not Specified,38,115.43,Regular Air,1.34,Bryan Spruell,Home Office,Office Supplies,Wrap Bag,12/23/2011
515,3/15/2011,Low,20,246.06,Regular Air,6.2,Tom Prescott,Small Business,Furniture,Wrap Bag,3/17/2011
532,5/5/2010,Medium,14,83.87,Regular Air,5.3,Eric Barreto,Small Business,Office Supplies,Small Box,5/6/2010
536,7/5/2009,Low,8,79.42,Regular Air,6.28,Brad Thomas,Home Office,Office Supplies,Small Box,7/10/2009
537,7/5/2009,Low,26,75.6,Regular Air,0.99,Brad Thomas,Home Office,Office Supplies,Small Box,7/14/2009
541,6/2/2012,Low,41,95.73,Regular Air,5.33,Karl Brown,Corporate,Furniture,Small Box,6/7/2012
565,2/21/2011,Low,43,1225.41,Express Air,13.99,Thomas Thornton,Consumer,Office Supplies,Medium Box,2/27/2011
578,3/16/2011,Not Specified,24,370.72,Regular Air,11.25,Bobby Elias,Small Business,Office Supplies,Small Box,3/16/2011
607,1/11/2011,Critical,48,6403.39,Delivery Truck,54.74,Anthony Garverick,Small Business,Furniture,Jumbo Box,1/13/2011
608,1/11/2011,Critical,23,757.91,Regular Air,4,Anthony Garverick,Small Business,Technology,Small Box,1/11/2011
615,3/3/2012,Critical,18,409.16,Regular Air,8.99,Tamara Willingham,Corporate,Furniture,Small Pack,3/4/2012
616,3/3/2012,Critical,46,2508.316,Express Air,8.99,Tamara Willingham,Corporate,Technology,Small Box,3/5/2012
624,7/16/2011,Critical,28,1165.33,Regular Air,8.99,Dan Campbell,Small Business,Office Supplies,Small Pack,7/18/2011
651,9/3/2012,Not Specified,25,2325.42,Regular Air,19.99,Thea Hendricks,Home Office,Office Supplies,Small Box,9/5/2012
674,12/28/2012,Not Specified,30,2116.7,Regular Air,19.99,Bradley Drucker,Small Business,Office Supplies,Small Box,12/30/2012
677,4/7/2012,High,2,10.39,Regular Air,0.7,David Kendrick,Home Office,Office Supplies,Wrap Bag,4/8/2012
683,12/13/2012,Critical,4,135.928,Delivery Truck,45.51,Christy Brittain,Consumer,Furniture,Jumbo Box,12/15/2012
691,1/27/2012,High,13,463.83,Regular Air,1.99,Kean Thornton,Corporate,Technology,Small Pack,1/28/2012
696,8/5/2009,Medium,44,17248.09,Delivery Truck,42.52,Luke Foster,Corporate,Furniture,Jumbo Box,8/6/2009
702,11/16/2009,Critical,22,168.31,Regular Air,1.69,Giulietta Dortch,Corporate,Office Supplies,Wrap Bag,11/16/2009
703,11/16/2009,Critical,45,4282.725,Regular Air,2.5,Giulietta Dortch,Corporate,Technology,Small Box,11/18/2009
716,3/28/2010,Not Specified,2,79.58,Regular Air,4.27,Mark Haberlin,Small Business,Office Supplies,Wrap Bag,3/30/2010
721,3/1/2011,Not Specified,24,192.8,Regular Air,2.87,Bradley Drucker,Small Business,Office Supplies,Wrap Bag,3/4/2011
722,11/25/2010,Low,12,900.06,Regular Air,14.52,Evan Henry,Corporate,Technology,Small Box,12/2/2010
753,7/20/2012,Low,20,88.82,Regular Air,0.5,Bobby Elias,Small Business,Office Supplies,Small Box,7/27/2012
754,7/20/2012,Low,11,2392.23,Regular Air,21.21,Bobby Elias,Small Business,Furniture,Large Box,7/29/2012
763,4/10/2010,Low,32,216.08,Regular Air,6.65,Karl Brown,Corporate,Office Supplies,Small Box,4/12/2010
764,4/10/2010,Low,27,339.03,Regular Air,4.51,Karl Brown,Corporate,Office Supplies,Small Box,4/14/2010
765,4/10/2010,Low,12,1098.149,Regular Air,5.92,Karl Brown,Corporate,Technology,Small Box,4/12/2010
799,9/6/2010,Not Specified,20,2039.39,Regular Air,19.99,Grant Thornton,Corporate,Technology,Small Box,9/8/2010
827,9/15/2011,Medium,3,2036.97,Regular Air,24.49,Giulietta Dortch,Small Business,Technology,Large Box,9/17/2011
828,9/15/2011,Medium,21,2629.664,Delivery Truck,60,Giulietta Dortch,Small Business,Furniture,Jumbo Drum,9/15/2011
829,6/17/2009,Low,37,394.62,Regular Air,4.5,Eric Barreto,Consumer,Office Supplies,Small Box,6/22/2009
830,6/17/2009,Low,42,464.64,Regular Air,5.16,Eric Barreto,Consumer,Furniture,Small Box,6/22/2009
831,6/17/2009,Low,11,96.68,Regular Air,4.95,Eric Barreto,Consumer,Furniture,Small Box,6/19/2009
836,10/14/2011,Medium,6,155.48,Regular Air,5.37,Ellis Ballard,Corporate,Office Supplies,Medium Box,10/16/2011
837,10/14/2011,Medium,21,56.77,Regular Air,1.34,Ellis Ballard,Corporate,Office Supplies,Wrap Bag,10/15/2011
838,4/7/2010,Critical,9,63.91,Regular Air,6.35,Eric Murdock,Home Office,Office Supplies,Small Box,4/8/2010
846,9/8/2011,Low,6,27.32,Express Air,5.33,Aleksandra Gannaway,Corporate,Furniture,Small Box,9/10/2011
847,9/8/2011,Low,43,643.31,Express Air,10.68,Aleksandra Gannaway,Corporate,Office Supplies,Small Box,9/13/2011
909,7/17/2010,High,42,188.23,Regular Air,5.15,Jill Fjeld,Home Office,Office Supplies,Small Box,7/19/2010
910,7/17/2010,High,28,541.95,Regular Air,4.1,Jill Fjeld,Home Office,Office Supplies,Wrap Bag,7/19/2010
915,1/21/2011,Low,26,448.23,Regular Air,4,Anne McFarland,Consumer,Technology,Small Box,1/21/2011
916,5/21/2011,Critical,21,748.83,Regular Air,1.99,Kean Thornton,Corporate,Technology,Small Pack,5/21/2011
925,5/24/2012,Critical,16,40.85,Regular Air,0.8,Astrea Jones,Corporate,Office Supplies,Wrap Bag,5/26/2012
931,9/26/2010,Low,7,53.14,Regular Air,4.95,Robert Barroso,Small Business,Furniture,Small Pack,9/28/2010
937,8/4/2011,Not Specified,41,127.84,Express Air,0.96,Bobby Elias,Small Business,Office Supplies,Wrap Bag,8/6/2011
938,8/4/2011,Not Specified,6,11.15,Regular Air,0.75,Bobby Elias,Small Business,Office Supplies,Wrap Bag,8/5/2011
949,5/25/2009,Medium,5,235.49,Regular Air,5.86,Peter Buhler,Consumer,Office Supplies,Small Box,5/27/2009
954,1/19/2012,High,46,8177.07,Regular Air,19.99,Maureen Gastineau,Consumer,Office Supplies,Small Box,1/20/2012
969,1/8/2012,Medium,4,1187.864,Delivery Truck,85.63,Dean Katz,Home Office,Furniture,Jumbo Box,1/10/2012
970,1/25/2009,Critical,4,11.08,Regular Air,4.08,Giulietta Dortch,Corporate,Furniture,Small Pack,1/26/2009
996,3/10/2012,Not Specified,10,141.92,Regular Air,8.99,Thomas Thornton,Consumer,Furniture,Small Pack,3/12/2012
1023,4/4/2012,Critical,9,337.34,Regular Air,1.99,Karen Carlisle,Corporate,Technology,Small Pack,4/6/2012
1056,4/20/2011,Low,17,475.9,Regular Air,19.46,Karl Brown,Corporate,Furniture,Small Box,4/27/2011
1057,4/20/2011,Low,12,3635.63,Delivery Truck,29.2,Karl Brown,Corporate,Furniture,Jumbo Box,4/22/2011
1059,1/8/2011,Low,34,157.56,Regular Air,4.93,Peter Buhler,Consumer,Technology,Small Pack,1/12/2011
1081,3/13/2010,Medium,16,2026.05,Delivery Truck,28.63,Carlos Meador,Corporate,Furniture,Jumbo Drum,3/15/2010
1086,11/19/2010,High,15,37.7,Regular Air,7.09,Charles Crestani,Consumer,Office Supplies,Wrap Bag,11/21/2010
1087,11/19/2010,High,47,1059.72,Regular Air,5.42,Charles Crestani,Consumer,Office Supplies,Small Box,11/21/2010
1102,3/4/2010,Medium,35,3491.71,Delivery Truck,74.35,Maureen Gastineau,Consumer,Furniture,Jumbo Drum,3/6/2010
1103,3/4/2010,Medium,15,485.16,Regular Air,8.99,Maureen Gastineau,Consumer,Office Supplies,Small Pack,3/6/2010
1111,6/3/2009,High,45,112.72,Regular Air,0.5,Giulietta Dortch,Consumer,Office Supplies,Small Box,6/5/2009
